numInputs,numOutputs,maxLevel,const,and,nand,or,nor,not,xor,xnor,buf,const-and,const-nand,const-or,const-nor,const-not,const-xor,const-xnor,const-buf,const-output,and-and,and-nand,and-or,and-nor,and-not,and-xor,and-xnor,and-buf,and-output,nand-and,nand-nand,nand-or,nand-nor,nand-not,nand-xor,nand-xnor,nand-buf,nand-output,or-and,or-nand,or-or,or-nor,or-not,or-xor,or-xnor,or-buf,or-output,nor-and,nor-nand,nor-or,nor-nor,nor-not,nor-xor,nor-xnor,nor-buf,nor-output,not-and,not-nand,not-or,not-nor,not-not,not-xor,not-xnor,not-buf,not-output,xor-and,xor-nand,xor-or,xor-nor,xor-not,xor-xor,xor-xnor,xor-buf,xor-output,xnor-and,xnor-nand,xnor-or,xnor-nor,xnor-not,xnor-xor,xnor-xnor,xnor-buf,xnor-output,buf-and,buf-nand,buf-or,buf-nor,buf-not,buf-xor,buf-xnor,buf-buf,buf-output,input-and,input-nand,input-or,input-nor,input-not,input-xor,input-xnor,input-buf,input-output,reliability_percent
2,6,6,0,4,1,3,4,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,2,0,2,1,0,0,3,0,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,1,1,0,0,100
7,5,10,0,7,5,4,9,8,8,5,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,4,3,0,0,1,0,1,2,1,1,0,0,0,2,1,0,0,0,1,0,0,2,3,1,0,3,3,3,1,0,0,0,1,0,2,0,1,0,0,0,3,2,2,0,1,2,2,0,3,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,2,2,0,0,0
2,3,3,0,4,2,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,83.53
5,4,3,0,3,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0
2,9,11,0,13,4,11,9,9,8,11,0,0,0,0,0,0,0,0,0,0,5,0,6,1,2,3,3,0,2,2,1,0,0,0,1,1,0,3,3,1,4,6,1,1,4,0,1,1,1,2,0,4,1,3,0,0,6,2,1,1,0,2,3,0,1,2,1,4,1,2,1,1,0,0,5,1,2,1,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,2,0,0,100
5,5,3,0,2,1,0,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,2,0,0,89.32
5,8,9,0,4,5,9,7,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0,0,1,0,0,4,1,2,1,1,0,0,0,1,0,0,2,1,1,0,3,1,2,3,0,1,2,1,0,0,4,4,3,4,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,0,3,0,0,0
4,6,7,0,7,4,5,5,5,5,6,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,2,0,0,6,2,0,0,0,1,1,0,0,0,2,0,0,1,1,1,1,0,0,2,1,2,2,0,1,2,0,0,2,0,2,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,1,0,0,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,1,2,1,0,0,67.98
6,2,6,0,3,5,2,4,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,2,0,0,0,4,3,1,1,0,2,1,0,0,1,2,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,4,2,0,0,0,65.54
4,5,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,100
2,1,5,0,3,6,5,5,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,2,3,0,2,1,0,0,0,2,1,0,2,1,0,0,0,0,1,2,1,0,2,0,0,0,1,3,0,2,2,5,1,0,0,2,0,0,2,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,2,0,0,0,0,74.94
4,2,11,0,3,8,6,5,14,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,3,3,2,0,4,0,0,0,1,0,0,2,1,1,0,0,0,1,1,0,1,1,0,0,0,2,2,1,2,3,1,10,0,0,0,4,0,0,3,1,1,0,0,2,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,1,0,0,56.1
2,1,6,0,4,5,6,6,3,1,4,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,0,1,0,0,1,0,0,0,1,0,0,0,1,2,1,2,5,0,0,1,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,2,2,0,0,74.98
6,7,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,100
6,3,6,0,0,3,1,2,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,2,2,2,4,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,0,0
2,2,13,0,8,11,8,10,9,9,9,0,0,0,0,0,0,0,0,0,0,1,3,2,3,1,2,2,0,0,2,1,1,1,2,0,3,0,1,1,1,2,3,1,4,2,0,0,3,3,2,2,1,2,1,0,0,0,2,0,2,0,3,1,0,0,3,2,0,4,1,3,2,0,0,0,5,4,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,3,2,1,3,2,1,1,0,0,100
1,8,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,100
3,1,4,0,4,1,2,4,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,2,0,0,1,0,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,0,0
5,2,8,0,7,6,4,3,5,6,7,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,3,1,0,0,1,1,2,2,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,1,2,2,0,2,2,2,0,0,4,2,0,2,0,1,2,0,0,1,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,2,2,0,0,0,0
7,9,5,0,5,6,2,7,6,4,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,1,0,0,2,2,2,2,1,3,1,0,3,3,3,2,2,1,3,2,0,0,0,1,0,1,0,0,0,0,1,3,1,0,2,0,2,3,0,2,0,0,0,0,0,0,0,0,0,2,4,0,4,3,0,1,0,0,0
2,10,8,0,9,1,7,6,4,6,5,0,0,0,0,0,0,0,0,0,0,4,0,2,3,1,2,2,0,3,0,0,0,0,0,0,0,0,2,3,0,1,1,1,3,0,0,3,1,1,0,1,0,2,1,0,1,0,0,0,3,0,0,1,0,0,2,0,2,0,0,0,2,0,1,3,1,3,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,1,2,0,0,87.52
4,4,7,0,5,5,6,6,5,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,3,0,0,0,2,2,0,0,0,0,2,1,1,1,0,0,3,2,1,2,2,1,1,1,0,0,0,0,1,1,0,0,2,0,0,4,2,3,3,1,3,2,0,0,2,1,2,2,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,4,2,0,0,49.93
4,4,3,0,1,2,2,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,6,0,0,0
5,2,8,0,7,6,4,3,5,6,7,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,3,1,0,0,1,1,2,2,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,1,2,2,0,2,2,2,0,0,4,2,0,2,0,1,2,0,0,1,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,2,2,0,0,0,0
3,7,3,0,4,2,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,3,1,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0,0,0,100
5,7,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
6,1,10,0,11,7,9,11,10,9,13,0,0,0,0,0,0,0,0,0,0,2,2,3,4,3,3,3,0,0,2,0,2,1,0,0,1,0,0,2,1,3,2,1,2,3,0,0,2,3,3,2,3,2,4,0,0,2,1,1,2,0,3,2,0,0,5,5,3,0,1,1,3,0,0,3,2,2,5,0,4,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,5,2,2,4,0,0,0
6,5,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0
6,1,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0
3,8,9,0,7,5,5,3,4,5,6,0,0,0,0,0,0,0,0,0,0,2,2,3,2,0,0,3,0,0,2,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,2,0,0,0,5,2,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,3,1,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,2,3,2,0,0,100
4,2,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0
4,8,3,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,100
1,10,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,100
6,9,10,0,11,14,9,8,7,12,5,0,0,0,0,0,0,0,0,0,0,4,3,4,2,1,1,2,0,6,7,1,5,6,1,5,2,0,0,2,4,2,1,0,2,1,0,3,1,6,3,0,0,5,1,0,0,2,4,0,4,0,3,1,0,0,3,1,3,3,1,4,2,0,0,1,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,55.04
6,2,3,0,2,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0
6,5,13,0,8,15,16,11,8,9,8,0,0,0,0,0,0,0,0,0,0,4,3,0,1,1,0,1,0,2,2,3,1,2,0,1,1,0,2,2,6,11,3,2,5,5,0,0,4,6,4,3,0,1,2,0,0,0,1,2,1,0,5,0,0,0,1,2,3,3,1,2,1,0,0,2,2,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,6,4,2,2,2,0,0,0
7,5,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0
3,6,13,0,6,12,10,12,9,8,14,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,0,1,1,1,6,2,1,3,3,0,0,3,4,0,2,0,1,3,0,3,1,3,3,2,0,5,6,0,0,2,1,3,1,1,0,2,0,0,1,5,1,1,2,0,2,0,0,4,3,4,7,3,3,7,0,2,0,0,0,0,0,0,0,0,0,0,3,0,4,2,2,1,0,0,100
8,10,5,0,4,7,3,2,6,5,7,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,2,0,0,2,2,2,1,1,1,3,0,1,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,2,5,2,0,3,0,1,0,0,0,0,0,0,0,2,2,2,0,0,2,2,0,5,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,0,0,0
7,4,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0
4,7,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,0,0,0,100
6,3,13,0,9,9,11,16,10,8,11,0,0,0,0,0,0,0,0,0,0,1,3,4,9,0,1,2,0,0,4,0,2,1,1,2,2,0,0,2,2,1,1,1,2,3,0,2,0,1,1,4,1,1,6,0,0,7,2,4,2,1,3,0,0,1,1,1,1,4,1,5,2,0,0,3,4,6,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,0,2,0,0,0
10,9,12,0,16,17,22,11,18,13,15,0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,1,1,0,1,4,5,4,0,1,8,3,0,0,4,4,10,2,2,3,5,0,4,3,0,1,2,1,2,5,0,1,5,6,7,3,3,3,4,0,2,5,5,9,1,1,3,3,0,1,1,5,8,7,2,5,4,0,0,0,0,0,0,0,0,0,0,0,6,6,2,4,6,0,2,0,0,60.04
6,5,4,0,0,2,2,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,2,0,0,0
1,1,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,100
3,8,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,2,0,0,100
4,3,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,100
3,7,3,0,4,2,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,3,1,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0,0,0,100
4,5,5,0,2,6,4,4,5,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,2,1,1,0,3,0,1,2,2,0,2,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,4,2,4,2,0,0,0,0,79.17
7,3,3,0,2,0,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,1,2,0,1,0,0,0
3,5,5,0,5,2,3,7,4,7,1,0,0,0,0,0,0,0,0,0,0,3,0,1,2,1,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,1,3,0,0,4,3,2,1,4,0,1,0,0,0,0,0,1,2,0,1,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,0,0,0,0,95.05
1,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100
4,10,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0
10,4,5,0,5,4,12,9,7,9,11,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,1,0,0,0,0,3,2,0,1,2,0,0,2,1,8,2,1,3,1,0,1,0,0,3,1,1,1,3,0,2,2,2,2,1,0,2,2,0,0,1,1,2,2,2,3,7,0,1,2,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,2,4,4,0,0,0
6,8,3,0,3,1,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,1,1,1,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,100
4,6,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0
4,2,6,0,6,6,1,6,5,3,4,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,1,0,0,2,1,0,3,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,4,0,2,0,2,1,0,1,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,2,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,2,2,0,0,0,61.43
6,3,4,0,2,3,2,2,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,2,2,0,0,1,0,1,0,1,2,2,0,1,1,1,0,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,2,0,0,0
3,3,5,0,3,4,2,2,3,1,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,2,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,1,0,2,0,0,100
3,7,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0
3,5,9,0,6,5,4,5,6,6,9,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,0,0,1,2,1,4,0,0,2,4,1,1,0,2,1,0,2,0,0,0,2,0,1,1,0,0,2,4,4,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,1,4,0,0,83.42
3,3,13,0,18,9,13,8,11,11,12,0,0,0,0,0,0,0,0,0,0,7,4,12,6,2,1,6,0,2,3,2,3,0,0,1,1,0,0,5,2,3,0,1,1,2,0,1,5,0,0,1,0,1,3,0,0,0,3,2,2,1,2,2,0,0,5,2,1,1,2,5,1,0,0,4,3,1,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,4,4,0,0,89.91
4,1,7,0,6,5,4,6,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,4,1,0,3,1,0,0,0,1,0,1,0,1,1,0,0,2,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,1,0,2,0,0,0
4,8,3,0,2,1,3,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,3,1,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,2,0,0,87.55
5,2,6,0,1,3,3,5,3,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,2,4,2,3,0,3,0,0,0
